Timestamp,Open,High,Low,Close,Volume,datetime
1745388720.0,93712.0,93787.0,93703.0,93727.0,4.60876873,2025-04-23 06:12:00+00:00
1745388780.0,93727.0,93763.0,93727.0,93760.0,0.02513657,2025-04-23 06:13:00+00:00
1745388840.0,93760.0,93787.0,93760.0,93769.0,0.04845926,2025-04-23 06:14:00+00:00
1745388900.0,93770.0,93770.0,93722.0,93738.0,0.04667908,2025-04-23 06:15:00+00:00
1745388960.0,93738.0,93738.0,93695.0,93696.0,0.0359973,2025-04-23 06:16:00+00:00
1745389020.0,93697.0,93697.0,93696.0,93697.0,0.00705171,2025-04-23 06:17:00+00:00
1745389080.0,93697.0,93724.0,93697.0,93721.0,0.04731502,2025-04-23 06:18:00+00:00
1745389140.0,93721.0,93721.0,93705.0,93705.0,0.05283842,2025-04-23 06:19:00+00:00
1745389200.0,93696.0,93696.0,93643.0,93671.0,0.03055722,2025-04-23 06:20:00+00:00
1745389260.0,93671.0,93671.0,93662.0,93662.0,0.03634226,2025-04-23 06:21:00+00:00
1745389320.0,93668.0,93721.0,93668.0,93721.0,0.72248796,2025-04-23 06:22:00+00:00
1745389380.0,93721.0,93842.0,93721.0,93842.0,2.49005673,2025-04-23 06:23:00+00:00
1745389440.0,93842.0,93854.0,93842.0,93854.0,0.4970766,2025-04-23 06:24:00+00:00
1745389500.0,93854.0,93884.0,93854.0,93884.0,1.54320552,2025-04-23 06:25:00+00:00
1745389560.0,93884.0,93884.0,93884.0,93884.0,0.02951588,2025-04-23 06:26:00+00:00
1745389620.0,93885.0,93885.0,93805.0,93805.0,0.71785013,2025-04-23 06:27:00+00:00
1745389680.0,93806.0,93808.0,93805.0,93805.0,1.19776257,2025-04-23 06:28:00+00:00
1745389740.0,93804.0,93804.0,93764.0,93764.0,0.01838952,2025-04-23 06:29:00+00:00
1745389800.0,93765.0,93766.0,93742.0,93742.0,0.39388395,2025-04-23 06:30:00+00:00
1745389860.0,93742.0,93764.0,93724.0,93741.0,0.0382254,2025-04-23 06:31:00+00:00
1745389920.0,93741.0,93790.0,93741.0,93790.0,0.62525783,2025-04-23 06:32:00+00:00
1745389980.0,93790.0,93834.0,93790.0,93834.0,0.01323108,2025-04-23 06:33:00+00:00
1745390040.0,93854.0,93854.0,93810.0,93810.0,0.07586171,2025-04-23 06:34:00+00:00
1745390100.0,93810.0,93815.0,93794.0,93799.0,0.20647584,2025-04-23 06:35:00+00:00
1745390160.0,93800.0,93800.0,93725.0,93725.0,0.04355892,2025-04-23 06:36:00+00:00
1745390220.0,93727.0,93727.0,93706.0,93709.0,0.09228157,2025-04-23 06:37:00+00:00
1745390280.0,93711.0,93711.0,93689.0,93709.0,0.05139331,2025-04-23 06:38:00+00:00
1745390340.0,93708.0,93708.0,93665.0,93666.0,0.03447722,2025-04-23 06:39:00+00:00
1745390400.0,93685.0,93687.0,93679.0,93687.0,0.02850533,2025-04-23 06:40:00+00:00
1745390460.0,93703.0,93703.0,93678.0,93678.0,0.02391574,2025-04-23 06:41:00+00:00
1745390520.0,93678.0,93679.0,93667.0,93667.0,0.2302094,2025-04-23 06:42:00+00:00
1745390580.0,93642.0,93699.0,93642.0,93699.0,0.0156575,2025-04-23 06:43:00+00:00
1745390640.0,93694.0,93694.0,93656.0,93656.0,0.07760225,2025-04-23 06:44:00+00:00
1745390700.0,93657.0,93674.0,93657.0,93674.0,0.27745705,2025-04-23 06:45:00+00:00
1745390760.0,93679.0,93709.0,93679.0,93709.0,0.0116828,2025-04-23 06:46:00+00:00
1745390820.0,93709.0,93725.0,93709.0,93724.0,0.09726092,2025-04-23 06:47:00+00:00
1745390880.0,93725.0,93751.0,93725.0,93751.0,0.53048842,2025-04-23 06:48:00+00:00
1745390940.0,93752.0,93752.0,93747.0,93748.0,0.03345477,2025-04-23 06:49:00+00:00
1745391000.0,93747.0,93747.0,93700.0,93700.0,0.16040752,2025-04-23 06:50:00+00:00
1745391060.0,93674.0,93674.0,93641.0,93642.0,0.02826376,2025-04-23 06:51:00+00:00
1745391120.0,93644.0,93644.0,93628.0,93639.0,0.07741811,2025-04-23 06:52:00+00:00
1745391180.0,93638.0,93639.0,93631.0,93636.0,0.01814079,2025-04-23 06:53:00+00:00
1745391240.0,93637.0,93644.0,93637.0,93644.0,0.01835232,2025-04-23 06:54:00+00:00
1745391300.0,93644.0,93644.0,93601.0,93615.0,0.10905032,2025-04-23 06:55:00+00:00
1745391360.0,93615.0,93654.0,93615.0,93654.0,0.11893621,2025-04-23 06:56:00+00:00
1745391420.0,93659.0,93712.0,93659.0,93712.0,0.105773,2025-04-23 06:57:00+00:00
1745391480.0,93731.0,93738.0,93731.0,93738.0,0.062422,2025-04-23 06:58:00+00:00
1745391540.0,93737.0,93737.0,93691.0,93691.0,0.0998217,2025-04-23 06:59:00+00:00
1745391600.0,93665.0,93692.0,93665.0,93692.0,0.09952786,2025-04-23 07:00:00+00:00
1745391660.0,93734.0,93734.0,93700.0,93733.0,0.14140182,2025-04-23 07:01:00+00:00
1745391720.0,93734.0,93776.0,93733.0,93768.0,0.15137912,2025-04-23 07:02:00+00:00
1745391780.0,93777.0,93846.0,93777.0,93783.0,0.12658802,2025-04-23 07:03:00+00:00
1745391840.0,93782.0,93782.0,93724.0,93724.0,0.02817647,2025-04-23 07:04:00+00:00
1745391900.0,93717.0,93717.0,93670.0,93670.0,0.011857,2025-04-23 07:05:00+00:00
1745391960.0,93670.0,93670.0,93611.0,93612.0,0.8782786,2025-04-23 07:06:00+00:00
1745392020.0,93612.0,93612.0,93573.0,93573.0,0.74638501,2025-04-23 07:07:00+00:00
1745392080.0,93573.0,93574.0,93573.0,93573.0,6.47422101,2025-04-23 07:08:00+00:00
1745392140.0,93573.0,93574.0,93553.0,93553.0,7.07283054,2025-04-23 07:09:00+00:00
1745392200.0,93553.0,93572.0,93553.0,93556.0,0.09424952,2025-04-23 07:10:00+00:00
1745392260.0,93555.0,93555.0,93540.0,93540.0,0.54555663,2025-04-23 07:11:00+00:00
1745392320.0,93540.0,93572.0,93539.0,93552.0,0.11324562,2025-04-23 07:12:00+00:00
1745392380.0,93570.0,93570.0,93553.0,93560.0,0.02455008,2025-04-23 07:13:00+00:00
1745392440.0,93561.0,93561.0,93519.0,93538.0,4.37540301,2025-04-23 07:14:00+00:00
1745392500.0,93538.0,93562.0,93538.0,93551.0,0.13466137,2025-04-23 07:15:00+00:00
1745392560.0,93550.0,93550.0,93529.0,93535.0,0.02336008,2025-04-23 07:16:00+00:00
1745392620.0,93535.0,93535.0,93521.0,93531.0,0.71262513,2025-04-23 07:17:00+00:00
1745392680.0,93520.0,93521.0,93517.0,93520.0,0.25106896,2025-04-23 07:18:00+00:00
1745392740.0,93520.0,93585.0,93520.0,93580.0,0.09515121,2025-04-23 07:19:00+00:00
1745392800.0,93585.0,93607.0,93584.0,93588.0,0.0428593,2025-04-23 07:20:00+00:00
1745392860.0,93587.0,93587.0,93555.0,93556.0,0.06423624,2025-04-23 07:21:00+00:00
1745392920.0,93555.0,93555.0,93534.0,93534.0,0.03217021,2025-04-23 07:22:00+00:00
1745392980.0,93535.0,93545.0,93534.0,93545.0,0.01127657,2025-04-23 07:23:00+00:00
1745393040.0,93546.0,93546.0,93539.0,93539.0,0.02690049,2025-04-23 07:24:00+00:00
1745393100.0,93536.0,93536.0,93528.0,93528.0,0.05201016,2025-04-23 07:25:00+00:00
1745393160.0,93527.0,93528.0,93527.0,93528.0,0.00979911,2025-04-23 07:26:00+00:00
1745393220.0,93528.0,93552.0,93527.0,93552.0,0.19408884,2025-04-23 07:27:00+00:00
1745393280.0,93552.0,93552.0,93552.0,93552.0,0.06776899,2025-04-23 07:28:00+00:00
1745393340.0,93552.0,93581.0,93551.0,93577.0,0.03707155,2025-04-23 07:29:00+00:00
1745393400.0,93577.0,93620.0,93577.0,93619.0,0.11836414,2025-04-23 07:30:00+00:00
1745393460.0,93621.0,93693.0,93621.0,93681.0,0.00980952,2025-04-23 07:31:00+00:00
1745393520.0,93698.0,93703.0,93664.0,93668.0,0.10025438,2025-04-23 07:32:00+00:00
1745393580.0,93665.0,93695.0,93623.0,93690.0,4.29505006,2025-04-23 07:33:00+00:00
1745393640.0,93695.0,93766.0,93695.0,93762.0,0.02275679,2025-04-23 07:34:00+00:00
1745393700.0,93761.0,93775.0,93755.0,93755.0,0.04834898,2025-04-23 07:35:00+00:00
1745393760.0,93754.0,93757.0,93739.0,93754.0,0.06279582,2025-04-23 07:36:00+00:00
1745393820.0,93755.0,93944.0,93755.0,93826.0,18.65372899,2025-04-23 07:37:00+00:00
1745393880.0,93825.0,93875.0,93798.0,93875.0,0.02771555,2025-04-23 07:38:00+00:00
1745393940.0,93862.0,93862.0,93808.0,93809.0,0.08126263,2025-04-23 07:39:00+00:00
1745394000.0,93810.0,93810.0,93736.0,93742.0,0.0437003,2025-04-23 07:40:00+00:00
1745394060.0,93742.0,93783.0,93742.0,93781.0,1.15478244,2025-04-23 07:41:00+00:00
1745394120.0,93777.0,93778.0,93763.0,93763.0,0.74432643,2025-04-23 07:42:00+00:00
1745394180.0,93762.0,93762.0,93739.0,93745.0,1.20137245,2025-04-23 07:43:00+00:00
1745394240.0,93744.0,93744.0,93722.0,93724.0,0.21597654,2025-04-23 07:44:00+00:00
1745394300.0,93724.0,93724.0,93723.0,93723.0,0.06121961,2025-04-23 07:45:00+00:00
1745394360.0,93724.0,93781.0,93724.0,93781.0,0.3845803,2025-04-23 07:46:00+00:00
1745394420.0,93781.0,93838.0,93781.0,93811.0,0.13585609,2025-04-23 07:47:00+00:00
1745394480.0,93811.0,93817.0,93776.0,93808.0,0.27156454,2025-04-23 07:48:00+00:00
1745394540.0,93786.0,93835.0,93786.0,93823.0,0.02292261,2025-04-23 07:49:00+00:00
1745394600.0,93822.0,93822.0,93805.0,93806.0,0.4618418,2025-04-23 07:50:00+00:00
1745394660.0,93797.0,93811.0,93797.0,93810.0,0.14456627,2025-04-23 07:51:00+00:00
1745394720.0,93807.0,93835.0,93797.0,93835.0,0.04206451,2025-04-23 07:52:00+00:00
1745394780.0,93871.0,93885.0,93871.0,93885.0,0.26703379,2025-04-23 07:53:00+00:00
1745394840.0,93885.0,93934.0,93885.0,93908.0,0.05721641,2025-04-23 07:54:00+00:00
1745394900.0,93909.0,93909.0,93872.0,93898.0,0.25924753,2025-04-23 07:55:00+00:00
1745394960.0,93899.0,93909.0,93899.0,93909.0,0.02927954,2025-04-23 07:56:00+00:00
1745395020.0,93920.0,93920.0,93919.0,93920.0,0.12846368,2025-04-23 07:57:00+00:00
1745395080.0,93941.0,94257.0,93941.0,94118.0,15.97797266,2025-04-23 07:58:00+00:00
1745395140.0,94131.0,94197.0,94097.0,94154.0,1.03689477,2025-04-23 07:59:00+00:00
1745395200.0,94154.0,94166.0,94052.0,94116.0,0.45849689,2025-04-23 08:00:00+00:00
1745395260.0,94134.0,94135.0,93995.0,93995.0,0.12880567,2025-04-23 08:01:00+00:00
1745395320.0,93994.0,94035.0,93976.0,94008.0,0.12249584,2025-04-23 08:02:00+00:00
1745395380.0,94007.0,94007.0,93956.0,93956.0,0.33170462,2025-04-23 08:03:00+00:00
1745395440.0,93944.0,94011.0,93944.0,94008.0,0.07510482,2025-04-23 08:04:00+00:00
1745395500.0,94018.0,94018.0,93944.0,93960.0,3.22419787,2025-04-23 08:05:00+00:00
1745395560.0,93949.0,93975.0,93949.0,93975.0,0.01809313,2025-04-23 08:06:00+00:00
1745395620.0,93995.0,94032.0,93995.0,94029.0,2.74536853,2025-04-23 08:07:00+00:00
1745395680.0,94036.0,94145.0,94036.0,94099.0,0.57576287,2025-04-23 08:08:00+00:00
1745395740.0,94100.0,94116.0,94079.0,94097.0,0.65798029,2025-04-23 08:09:00+00:00
1745395800.0,94096.0,94097.0,94079.0,94079.0,0.20569977,2025-04-23 08:10:00+00:00
1745395860.0,94079.0,94079.0,94078.0,94078.0,0.18540893,2025-04-23 08:11:00+00:00
1745395920.0,94062.0,94076.0,94061.0,94076.0,0.01324356,2025-04-23 08:12:00+00:00
1745395980.0,94076.0,94270.0,94076.0,94220.0,4.88134895,2025-04-23 08:13:00+00:00
1745396040.0,94217.0,94429.0,94217.0,94423.0,7.98005436,2025-04-23 08:14:00+00:00
1745396100.0,94407.0,94407.0,94241.0,94255.0,2.01530852,2025-04-23 08:15:00+00:00
1745396160.0,94250.0,94259.0,94207.0,94218.0,0.18609935,2025-04-23 08:16:00+00:00
1745396220.0,94218.0,94309.0,94218.0,94289.0,0.36461225,2025-04-23 08:17:00+00:00
1745396280.0,94289.0,94327.0,94274.0,94283.0,0.61790234,2025-04-23 08:18:00+00:00
1745396340.0,94290.0,94298.0,94254.0,94298.0,0.01492444,2025-04-23 08:19:00+00:00
1745396400.0,94298.0,94330.0,94298.0,94300.0,0.12505874,2025-04-23 08:20:00+00:00
1745396460.0,94301.0,94387.0,94301.0,94331.0,0.61898582,2025-04-23 08:21:00+00:00
1745396520.0,94326.0,94430.0,94324.0,94430.0,0.01795408,2025-04-23 08:22:00+00:00
1745396580.0,94430.0,94510.0,94390.0,94390.0,7.18157973,2025-04-23 08:23:00+00:00
1745396640.0,94391.0,94391.0,94286.0,94292.0,5.31626185,2025-04-23 08:24:00+00:00
1745396700.0,94291.0,94291.0,94204.0,94204.0,1.87281339,2025-04-23 08:25:00+00:00
1745396760.0,94204.0,94217.0,94181.0,94181.0,15.16214098,2025-04-23 08:26:00+00:00
1745396820.0,94172.0,94203.0,94172.0,94203.0,0.21030077,2025-04-23 08:27:00+00:00
1745396880.0,94203.0,94323.0,94203.0,94323.0,0.42902271,2025-04-23 08:28:00+00:00
1745396940.0,94310.0,94330.0,94279.0,94282.0,0.04646692,2025-04-23 08:29:00+00:00
1745397000.0,94272.0,94272.0,94205.0,94205.0,0.12850271,2025-04-23 08:30:00+00:00
1745397060.0,94205.0,94221.0,94204.0,94221.0,0.01989168,2025-04-23 08:31:00+00:00
1745397120.0,94208.0,94208.0,94177.0,94191.0,0.56876318,2025-04-23 08:32:00+00:00
1745397180.0,94190.0,94190.0,94159.0,94181.0,1.28125781,2025-04-23 08:33:00+00:00
1745397240.0,94179.0,94262.0,94179.0,94256.0,0.10551434,2025-04-23 08:34:00+00:00
1745397300.0,94255.0,94255.0,94217.0,94239.0,0.10548044,2025-04-23 08:35:00+00:00
1745397360.0,94239.0,94239.0,94190.0,94200.0,0.34724909,2025-04-23 08:36:00+00:00
1745397420.0,94200.0,94219.0,94199.0,94219.0,0.19195368,2025-04-23 08:37:00+00:00
1745397480.0,94239.0,94296.0,94239.0,94265.0,0.47682816,2025-04-23 08:38:00+00:00
1745397540.0,94265.0,94265.0,94249.0,94253.0,0.11228834,2025-04-23 08:39:00+00:00
1745397600.0,94254.0,94321.0,94254.0,94267.0,0.03416026,2025-04-23 08:40:00+00:00
1745397660.0,94268.0,94270.0,94267.0,94270.0,0.01142193,2025-04-23 08:41:00+00:00
1745397720.0,94270.0,94299.0,94209.0,94232.0,0.29531988,2025-04-23 08:42:00+00:00
1745397780.0,94234.0,94253.0,94233.0,94240.0,0.23860252,2025-04-23 08:43:00+00:00
1745397840.0,94240.0,94306.0,94240.0,94306.0,0.01533603,2025-04-23 08:44:00+00:00
1745397900.0,94307.0,94399.0,94307.0,94399.0,0.00395818,2025-04-23 08:45:00+00:00
1745397960.0,94401.0,94401.0,94339.0,94343.0,0.16008567,2025-04-23 08:46:00+00:00
1745398020.0,94339.0,94394.0,94339.0,94394.0,0.2852448,2025-04-23 08:47:00+00:00
1745398080.0,94420.0,94456.0,94356.0,94356.0,0.05198905,2025-04-23 08:48:00+00:00
1745398140.0,94354.0,94409.0,94354.0,94409.0,0.00470323,2025-04-23 08:49:00+00:00
1745398200.0,94408.0,94408.0,94391.0,94391.0,0.40932988,2025-04-23 08:50:00+00:00
1745398260.0,94391.0,94391.0,94355.0,94355.0,0.30602317,2025-04-23 08:51:00+00:00
1745398320.0,94339.0,94356.0,94330.0,94355.0,1.62880492,2025-04-23 08:52:00+00:00
1745398380.0,94356.0,94356.0,94343.0,94343.0,0.26821101,2025-04-23 08:53:00+00:00
1745398440.0,94343.0,94344.0,94343.0,94344.0,0.25524886,2025-04-23 08:54:00+00:00
1745398500.0,94344.0,94348.0,94288.0,94303.0,0.13135208,2025-04-23 08:55:00+00:00
1745398560.0,94298.0,94302.0,94274.0,94274.0,0.17230144,2025-04-23 08:56:00+00:00
1745398620.0,94275.0,94284.0,94219.0,94238.0,0.20929419,2025-04-23 08:57:00+00:00
1745398680.0,94236.0,94311.0,94232.0,94311.0,0.05453745,2025-04-23 08:58:00+00:00
1745398740.0,94310.0,94312.0,94307.0,94311.0,1.02683501,2025-04-23 08:59:00+00:00
1745398800.0,94312.0,94320.0,94312.0,94319.0,0.0413297,2025-04-23 09:00:00+00:00
1745398860.0,94319.0,94342.0,94319.0,94342.0,0.0243832,2025-04-23 09:01:00+00:00
1745398920.0,94346.0,94379.0,94294.0,94302.0,0.33137822,2025-04-23 09:02:00+00:00
1745398980.0,94306.0,94341.0,94306.0,94341.0,0.02756936,2025-04-23 09:03:00+00:00
1745399040.0,94341.0,94353.0,94341.0,94352.0,0.12462416,2025-04-23 09:04:00+00:00
1745399100.0,94355.0,94355.0,94354.0,94354.0,0.01633937,2025-04-23 09:05:00+00:00
1745399160.0,94355.0,94355.0,94315.0,94315.0,0.04880658,2025-04-23 09:06:00+00:00
1745399220.0,94314.0,94314.0,94284.0,94284.0,0.01099201,2025-04-23 09:07:00+00:00
1745399280.0,94284.0,94299.0,94284.0,94299.0,0.0387335,2025-04-23 09:08:00+00:00
1745399340.0,94301.0,94304.0,94300.0,94304.0,0.08308107,2025-04-23 09:09:00+00:00
1745399400.0,94304.0,94323.0,94304.0,94323.0,0.03143728,2025-04-23 09:10:00+00:00
1745399460.0,94323.0,94336.0,94323.0,94335.0,0.04070069,2025-04-23 09:11:00+00:00
1745399520.0,94336.0,94375.0,94335.0,94375.0,0.4204325,2025-04-23 09:12:00+00:00
1745399580.0,94396.0,94422.0,94396.0,94397.0,2.26392729,2025-04-23 09:13:00+00:00
1745399640.0,94396.0,94396.0,94338.0,94340.0,0.24417105,2025-04-23 09:14:00+00:00
1745399700.0,94340.0,94342.0,94340.0,94341.0,0.02255904,2025-04-23 09:15:00+00:00
1745399760.0,94341.0,94341.0,94299.0,94299.0,0.09518976,2025-04-23 09:16:00+00:00
1745399820.0,94299.0,94300.0,94299.0,94300.0,0.05150766,2025-04-23 09:17:00+00:00
1745399880.0,94300.0,94300.0,94270.0,94273.0,0.30150257,2025-04-23 09:18:00+00:00
1745399940.0,94261.0,94266.0,94254.0,94255.0,0.09731778,2025-04-23 09:19:00+00:00
1745400000.0,94255.0,94265.0,94255.0,94265.0,0.01451305,2025-04-23 09:20:00+00:00
1745400060.0,94264.0,94264.0,94225.0,94239.0,4.33162682,2025-04-23 09:21:00+00:00
1745400120.0,94239.0,94254.0,94239.0,94254.0,0.04134934,2025-04-23 09:22:00+00:00
1745400180.0,94275.0,94275.0,94256.0,94256.0,0.0460289,2025-04-23 09:23:00+00:00
1745400240.0,94255.0,94255.0,94228.0,94235.0,0.37737534,2025-04-23 09:24:00+00:00
1745400300.0,94234.0,94254.0,94234.0,94254.0,0.04105411,2025-04-23 09:25:00+00:00
1745400360.0,94249.0,94249.0,94234.0,94234.0,0.04626932,2025-04-23 09:26:00+00:00
1745400420.0,94235.0,94235.0,94184.0,94186.0,0.32496894,2025-04-23 09:27:00+00:00
1745400480.0,94188.0,94188.0,94187.0,94187.0,0.00375867,2025-04-23 09:28:00+00:00
1745400540.0,94186.0,94187.0,94174.0,94174.0,0.17024866,2025-04-23 09:29:00+00:00
1745400600.0,94173.0,94173.0,94159.0,94171.0,0.09581194,2025-04-23 09:30:00+00:00
1745400660.0,94171.0,94238.0,94171.0,94228.0,0.11130154,2025-04-23 09:31:00+00:00
1745400720.0,94230.0,94230.0,94229.0,94229.0,0.04476388,2025-04-23 09:32:00+00:00
1745400780.0,94229.0,94230.0,94186.0,94186.0,0.13238883,2025-04-23 09:33:00+00:00
1745400840.0,94185.0,94185.0,94164.0,94171.0,0.12315779,2025-04-23 09:34:00+00:00
1745400900.0,94171.0,94171.0,94170.0,94171.0,0.01726093,2025-04-23 09:35:00+00:00
1745400960.0,94171.0,94171.0,94169.0,94169.0,0.07843331,2025-04-23 09:36:00+00:00
1745401020.0,94169.0,94171.0,94169.0,94171.0,0.021152,2025-04-23 09:37:00+00:00
1745401080.0,94170.0,94170.0,94087.0,94092.0,3.40337759,2025-04-23 09:38:00+00:00
1745401140.0,94092.0,94136.0,94027.0,94049.0,3.4299364,2025-04-23 09:39:00+00:00
1745401200.0,94047.0,94063.0,94047.0,94062.0,0.80988821,2025-04-23 09:40:00+00:00
1745401260.0,94063.0,94094.0,94063.0,94094.0,0.06616782,2025-04-23 09:41:00+00:00
1745401320.0,94093.0,94162.0,94093.0,94162.0,0.13707199,2025-04-23 09:42:00+00:00
1745401380.0,94163.0,94163.0,94142.0,94142.0,0.05155518,2025-04-23 09:43:00+00:00
1745401440.0,94143.0,94143.0,94093.0,94094.0,3.09537646,2025-04-23 09:44:00+00:00
1745401500.0,94094.0,94094.0,94093.0,94094.0,0.0155794,2025-04-23 09:45:00+00:00
1745401560.0,94093.0,94136.0,94088.0,94136.0,4.11559453,2025-04-23 09:46:00+00:00
1745401620.0,94133.0,94146.0,94129.0,94129.0,2.0773296,2025-04-23 09:47:00+00:00
1745401680.0,94144.0,94145.0,94143.0,94145.0,0.01640097,2025-04-23 09:48:00+00:00
1745401740.0,94145.0,94160.0,94129.0,94130.0,0.36432123,2025-04-23 09:49:00+00:00
1745401800.0,94127.0,94127.0,94126.0,94127.0,0.03067036,2025-04-23 09:50:00+00:00
1745401860.0,94126.0,94126.0,94082.0,94085.0,0.15366647,2025-04-23 09:51:00+00:00
1745401920.0,94085.0,94085.0,94065.0,94066.0,0.07644446,2025-04-23 09:52:00+00:00
1745401980.0,94065.0,94066.0,94041.0,94041.0,0.07947141,2025-04-23 09:53:00+00:00
1745402040.0,94040.0,94041.0,94040.0,94040.0,0.16357509,2025-04-23 09:54:00+00:00
1745402100.0,94042.0,94049.0,94042.0,94049.0,0.2196324,2025-04-23 09:55:00+00:00
1745402160.0,94056.0,94056.0,94023.0,94024.0,0.30724785,2025-04-23 09:56:00+00:00
1745402220.0,94024.0,94025.0,93979.0,93979.0,2.14036146,2025-04-23 09:57:00+00:00
1745402280.0,93978.0,93978.0,93932.0,93946.0,4.00608302,2025-04-23 09:58:00+00:00
1745402340.0,93946.0,93949.0,93931.0,93931.0,0.16201454,2025-04-23 09:59:00+00:00
1745402400.0,93922.0,93922.0,93788.0,93788.0,7.66625227,2025-04-23 10:00:00+00:00
1745402460.0,93804.0,93804.0,93686.0,93760.0,4.54482884,2025-04-23 10:01:00+00:00
1745402520.0,93761.0,93905.0,93761.0,93821.0,0.01523934,2025-04-23 10:02:00+00:00
1745402580.0,93847.0,93848.0,93654.0,93654.0,1.64911494,2025-04-23 10:03:00+00:00
1745402640.0,93657.0,93679.0,93619.0,93668.0,1.54225442,2025-04-23 10:04:00+00:00
1745402700.0,93668.0,93738.0,93618.0,93618.0,0.5556124,2025-04-23 10:05:00+00:00
1745402760.0,93608.0,93608.0,93584.0,93585.0,2.59862944,2025-04-23 10:06:00+00:00
1745402820.0,93584.0,93607.0,93572.0,93579.0,1.35593995,2025-04-23 10:07:00+00:00
1745402880.0,93578.0,93585.0,93483.0,93483.0,4.76425728,2025-04-23 10:08:00+00:00
1745402940.0,93483.0,93546.0,93461.0,93546.0,1.46647547,2025-04-23 10:09:00+00:00
1745403000.0,93559.0,93585.0,93530.0,93564.0,1.06826479,2025-04-23 10:10:00+00:00
1745403060.0,93586.0,93586.0,93382.0,93473.0,3.80348798,2025-04-23 10:11:00+00:00
1745403120.0,93475.0,93500.0,93420.0,93462.0,1.00261862,2025-04-23 10:12:00+00:00
